"name","recclass","mass","fall","year","reclat","reclong","GeoLocation"
"Meteorite Hills 001006","L5","10.6","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001007","L5","18.399999999999999","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001008","H6","10.7","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001009","L5","19.100000000000001","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001010","LL6","1.1000000000000001","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001011","LL5","11.6","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001012","CM2","7.1","Found","2000","-79.683330","155.750000","(-79.68333, 155.75)"
"Meteorite Hills 001013","H6","10.1","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Meteorite Hills 001014","H5","10.4","Found","2000","-79.683330","159.750000","(-79.68333, 159.75)"
"Milton","Pallasite, ungrouped","2040","Found","2000","40.287500","-95.376670","(40.2875, -95.37667)"
"Mohawk","Iron, IAB complex","586","Found","2000","32.730000","-113.710000","(32.73, -113.71)"
"Morávka","H5","633","Fell","2000","49.600000","18.533330","(49.6, 18.53333)"
"Northeast Africa 003","Lunar (bas. breccia)","124","Found","2000","30.466670","13.550000","(30.46667, 13.55)"
"Northwest Africa 828","H3.0-3.4","738","Found","2000","30.300000","-5.916670","(30.3, -5.91667)"
"Northwest Africa 835","H6","1104","Found","2000","28.000830","-9.270000","(28.00083, -9.27)"
"Northwest Africa 836","L5","3660","Found","2000","27.388330","-9.017330","(27.38833, -9.01733)"
"Northwest Africa 837","H4","382","Found","2000","27.388330","-9.017330","(27.38833, -9.01733)"
"Northwest Africa 838","L6","660","Found","2000","27.388330","-9.017330","(27.38833, -9.01733)"
"Northwest Africa 848","L6","4508","Found","2000","28.000830","-9.270000","(28.00083, -9.27)"
"Old Dominion Mine","H4","42","Found","2000","34.859580","-116.221130","(34.85958, -116.22113)"
"Pampa (f)","L4/5","1300","Found","2000","-23.183330","-70.433330","(-23.18333, -70.43333)"
"Pampa (g)","L5","2900","Found","2000","-23.183330","-70.433330","(-23.18333, -70.43333)"
"Patriot Hills 99001","L5","1.73","Found","2000","-80.285550","-81.813480","(-80.28555, -81.81348)"
"Podgrodzie","H4/5","8.9","Found","2000","50.903330","21.549830","(50.90333, 21.54983)"
"Rabbit Dry Lake","L6","20","Found","2000","34.445670","-117.010830","(34.44567, -117.01083)"
"Roach Dry Lake 002","L6","5","Found","2000","35.659330","-115.371670","(35.65933, -115.37167)"
"Roach Dry Lake 003","H5","4.2","Found","2000","35.671700","-115.367220","(35.6717, -115.36722)"
"Roosevelt County 107","L6","81.2","Found","2000","34.216670","-103.133330","(34.21667, -103.13333)"
"Salar de Imilac","H5","1005","Found","2000","-24.203330","-68.805000","(-24.20333, -68.805)"
"Sayh al Uhaymir 001","L5","450000","Found","2000","20.516670","56.666670","(20.51667, 56.66667)"
"Shalim 001","LL6","286","Found","2000","18.185000","55.110000","(18.185, 55.11)"
"Shalim 002","L6","1248","Found","2000","18.707280","55.721350","(18.70728, 55.72135)"
"Shişr 003","H5","234","Found","2000","18.569500","53.910170","(18.5695, 53.91017)"
"Shişr 006","L3.9","432","Found","2000","18.415000","53.988330","(18.415, 53.98833)"
"Shişr 175","L~5","852","Found","2000","18.547170","53.938100","(18.54717, 53.9381)"
"Silurian Dry Lake","LL6","43.8","Found","2000","35.517520","-116.176070","(35.51752, -116.17607)"
"Silver Dry Lake 001","L4","218.8","Found","2000","35.373330","-116.125000","(35.37333, -116.125)"
"Silver Dry Lake 002","H6","16.5","Found","2000","35.344430","-116.114850","(35.34443, -116.11485)"
"Smara","Eucrite-pmict","12870","Found","2000","26.683330","-11.733330","(26.68333, -11.73333)"
"Spade","H6","8860","Found","2000","34.001110","-102.128330","(34.00111, -102.12833)"
"Statesboro","L5","2158.2600000000002","Found","2000","32.437500","-81.916670","(32.4375, -81.91667)"
"Superior Valley 001","H5","3.4","Found","2000","35.254480","-117.109720","(35.25448, -117.10972)"
"Superior Valley 002","L6","145","Found","2000","35.223580","-117.113600","(35.22358, -117.1136)"
"Superstition Mountain","H5","333","Found","2000","32.870830","-115.782500","(32.87083, -115.7825)"
"Tafassasset","CR-an","114000","Found","2000","20.763330","10.441670","(20.76333, 10.44167)"
"Tagish Lake","C2-ung","10000","Fell","2000","59.704440","-134.201390","(59.70444, -134.20139)"
"Tentacle Ridge 00001","L6","11.1","Found","2000","-80.250000","153.500000","(-80.25, 153.5)"
"Tentacle Ridge 00002","L6","19.8","Found","2000","-80.250000","153.500000","(-80.25, 153.5)"
"Tessera","H4","51.3","Found","2000","45.508330","12.308330","(45.50833, 12.30833)"
"Thiel Mountains 99001","L4","288","Found","2000","-85.165170","-94.573350","(-85.16517, -94.57335)"
"Thiel Mountains 99002","Acapulcoite","44.3","Found","2000","-85.160500","-94.570120","(-85.1605, -94.57012)"
"Thiel Mountains 99003","H5","113.8","Found","2000","-85.163730","-94.594730","(-85.16373, -94.59473)"
"Thiel Mountains 99004","L4","313.39999999999998","Found","2000","-85.163450","-94.590880","(-85.16345, -94.59088)"
"Thiel Mountains 99005","LL5","47.7","Found","2000","-85.162920","-94.592470","(-85.16292, -94.59247)"
"Thiel Mountains 99006","H6","31","Found","2000","-85.163230","-94.579870","(-85.16323, -94.57987)"
"Thiel Mountains 99007","L4","51.9","Found","2000","-85.160820","-94.615700","(-85.16082, -94.6157)"
"Thiel Mountains 99008","H6","147.5","Found","2000","-85.161030","-94.597450","(-85.16103, -94.59745)"
"Thiel Mountains 99009","L5","302.89999999999998","Found","2000","-85.155480","-94.546870","(-85.15548, -94.54687)"
"Thiel Mountains 99010","H5","116.8","Found","2000","-85.165400","-94.797350","(-85.1654, -94.79735)"
"Thiel Mountains 99011","L5","473","Found","2000","-85.158520","-94.621250","(-85.15852, -94.62125)"
"Thiel Mountains 99012","L4","159","Found","2000","-85.154680","-94.589630","(-85.15468, -94.58963)"
"Thiel Mountains 99013","L4","248.5","Found","2000","-85.165350","-94.724530","(-85.16535, -94.72453)"
"Thiel Mountains 99014","L5","371.3","Found","2000","-85.167820","-94.727880","(-85.16782, -94.72788)"
"Thiel Mountains 99015","H5","78.599999999999994","Found","2000","-85.165230","-94.733750","(-85.16523, -94.73375)"
"Thiel Mountains 99016","EL6","43","Found","2000","-85.165100","-94.777120","(-85.1651, -94.77712)"
"Thiel Mountains 99017","L4","1527.6","Found","2000","-85.163450","-94.856950","(-85.16345, -94.85695)"
"Thiel Mountains 99018","H4","436.9","Found","2000","-85.165130","-94.846180","(-85.16513, -94.84618)"
"Thiel Mountains 99019","L5","136","Found","2000","-85.160480","-94.791350","(-85.16048, -94.79135)"
"Tungsten Mountain 001","H4","31.73","Found","2000","39.636110","-117.654720","(39.63611, -117.65472)"
"Yafa","H5","5700","Fell","2000","13.711110","45.170000","(13.71111, 45.17)"
"Yamato 000593","Martian (nakhlite)","13713","Found","2000","-71.500000","35.666670","(-71.5, 35.66667)"
"Adrar Bous","EL5","360","Found","2001","20.500000","9.000000","(20.5, 9.0)"
"Aguemour 017","L6","1000","Found","2001","27.400000","4.350000","(27.4, 4.35)"
"Al Huqf 052","H~5","1319.4","Found","2001","19.656750","57.043300","(19.65675, 57.0433)"
"Al Huqf 053","H~5","854.7","Found","2001","19.612870","57.270380","(19.61287, 57.27038)"
"Al Huqf 054","L~6","2936.5","Found","2001","19.616120","57.269800","(19.61612, 57.2698)"
"Al Huqf 055","H4","1865.6","Found","2001","19.640730","57.288570","(19.64073, 57.28857)"
"Al Huqf 056","H5","124","Found","2001","19.664530","57.333400","(19.66453, 57.3334)"
"Al Huqf 057","H5","105.3","Found","2001","19.531120","57.084270","(19.53112, 57.08427)"
"Al Huqf 058","L~6","97.7","Found","2001","19.342100","57.169300","(19.3421, 57.1693)"
"Al Huqf 059","L~3","362.7","Found","2001","19.314680","57.273430","(19.31468, 57.27343)"
"Al Huqf 060","L~6","913.1","Found","2001","19.405180","57.268180","(19.40518, 57.26818)"
"Al Huqf 062","H~4","50.7","Found","2001","19.407720","57.298780","(19.40772, 57.29878)"
"Al Zarnkh","LL5","700","Fell","2001","13.660330","28.960000","(13.66033, 28.96)"
"Ararki","L5","4460","Found","2001","29.060000","74.440000","(29.06, 74.44)"
"Arches","L5","534","Found","2001","38.688670","-109.585170","(38.68867, -109.58517)"
"Beni M'hira","L6","19000","Fell","2001","32.866670","10.800000","(32.86667, 10.8)"
"Beyneu","H6","45","Found","2001","45.463300","55.234970","(45.4633, 55.23497)"
"Bluewing 008","H5","451.7","Found","2001","40.279570","-118.946420","(40.27957, -118.94642)"
"Bou Kra","H6","130","Found","2001","26.632500","-12.810250","(26.6325, -12.81025)"
"Bukhara","CV3","5300","Fell","2001","39.779780","64.600350","(39.77978, 64.60035)"
"Coyote Dry Lake 151","H6","90.04","Found","2001","35.056020","-116.723680","(35.05602, -116.72368)"
"Coyote Dry Lake 152","H5","10.84","Found","2001","35.056070","-116.723650","(35.05607, -116.72365)"
"Coyote Dry Lake 153","H5","13.87","Found","2001","35.073620","-116.763720","(35.07362, -116.76372)"
"Coyote Dry Lake 155","H4","17.02","Found","2001","35.068470","-116.769050","(35.06847, -116.76905)"
"Coyote Dry Lake 159","H5","17.7","Found","2001","35.058650","-116.768720","(35.05865, -116.76872)"
"David Glacier 01001","L6","134.1","Found","2001","-75.681390","155.453060","(-75.68139, 155.45306)"
"Dergaon","H5","12500","Fell","2001","26.683330","93.866670","(26.68333, 93.86667)"
"Devgaon","H3.8","12000","Fell","2001","19.000000","81.000000","(19.0, 81.0)"
"Dhofar 301","Lunar (anorth)","9","Found","2001","18.401670","54.148330","(18.40167, 54.14833)"
"Dhofar 302","Lunar (anorth)","3.83","Found","2001","19.326670","54.785000","(19.32667, 54.785)"
"Dhofar 303","Lunar (anorth)","4.1500000000000004","Found","2001","19.330000","54.783330","(19.33, 54.78333)"
"Dhofar 304","Lunar (anorth)","10","Found","2001","18.403330","54.150000","(18.40333, 54.15)"
"Dhofar 305","Lunar (anorth)","34.11","Found","2001","19.330000","54.783330","(19.33, 54.78333)"
"Dhofar 306","Lunar (anorth)","12.86","Found","2001","19.328330","54.785000","(19.32833, 54.785)"
"Dhofar 307","Lunar (anorth)","50","Found","2001","19.328330","54.781670","(19.32833, 54.78167)"
"Dhofar 308","Lunar (anorth)","2","Found","2001","18.403330","54.150000","(18.40333, 54.15)"
"Dhofar 311","Lunar (anorth)","4","Found","2001","19.326670","54.783330","(19.32667, 54.78333)"
"Diamond Valley","H5","440","Found","2001","40.081730","-115.936730","(40.08173, -115.93673)"
"Dolores","Iron, IIIAB","4333","Found","2001","-19.650000","-69.950000","(-19.65, -69.95)"
"El Mirage Dry Lake 002","H4","13","Found","2001","34.646670","-117.581080","(34.64667, -117.58108)"
"Erg Tiferine","H5/6","325","Found","2001","27.266670","6.766670","(27.26667, 6.76667)"
"Goronyo","H4","11000","Found","2001","13.266670","5.400000","(13.26667, 5.4)"
"Horh Uul","Iron, IIIAB","44000","Found","2001","43.250000","104.166670","(43.25, 104.16667)"
"Jiddat al Harasis 798","Mesosiderite","16.600000000000001","Found","2001","19.975000","56.424450","(19.975, 56.42445)"
"Johannessen Nunataks 01001","H5","1058.7","Found","2001","-72.858330","161.136110","(-72.85833, 161.13611)"
"Kumiva Valley","H5","30.15","Found","2001","40.379720","-119.086390","(40.37972, -119.08639)"
"Las Cruces","Iron, IIIAB","528","Found","2001","-23.383160","-70.586050","(-23.38316, -70.58605)"
"Little Ash Creek","L5","21.4","Found","2001","34.386670","-112.028330","(34.38667, -112.02833)"
"Miller Butte 01001","L5","6260","Found","2001","-72.684170","161.315830","(-72.68417, 161.31583)"
"Mount Walton 01001","H4/5","271.60000000000002","Found","2001","-72.450000","160.335000","(-72.45, 160.335)"
"Northwest Africa 840","H5","2875","Found","2001","30.192670","-9.036670","(30.19267, -9.03667)"
"Northwest Africa 841","L6","8012","Found","2001","30.192670","-9.036670","(30.19267, -9.03667)"
"Northwest Africa 844","H3","629","Found","2001","30.808000","-5.855830","(30.808, -5.85583)"
"Northwest Africa 845","R4","36","Found","2001","30.808000","-5.855830","(30.808, -5.85583)"
"Northwest Africa 850","H5","5300","Found","2001","30.406670","-5.892330","(30.40667, -5.89233)"
"Northwest Africa 852","CR2","174","Found","2001","30.808000","-5.855830","(30.808, -5.85583)"
"Paposo","LL6","2000","Found","2001","-25.143330","-70.320000","(-25.14333, -70.32)"
"Payson","L6","1728","Found","2001","34.233330","-111.400000","(34.23333, -111.4)"
"Point Berliet","H5","42000","Found","2001","20.537000","9.537830","(20.537, 9.53783)"
"Red Dry Lake 002","H6","21.5","Found","2001","35.653060","-114.024370","(35.65306, -114.02437)"
"Red Dry Lake 003","H6","94","Found","2001","35.645520","-114.030690","(35.64552, -114.03069)"
"Red Dry Lake 004","H6","13.5","Found","2001","35.646400","-114.028490","(35.6464, -114.02849)"
"Red Dry Lake 005","H6","12","Found","2001","35.646450","-114.028530","(35.64645, -114.02853)"
"Red Dry Lake 006","H4","40","Found","2001","35.627050","-114.043360","(35.62705, -114.04336)"
"Red Dry Lake 009","H3.6","13","Found","2001","35.627230","-114.043230","(35.62723, -114.04323)"
"Roach Dry Lake 006","H6","6.53","Found","2001","35.683450","-115.347030","(35.68345, -115.34703)"
"Roach Dry Lake 021","H6","59.2","Found","2001","35.672980","-115.367170","(35.67298, -115.36717)"
"Roosevelt County 106","L6","98.8","Found","2001","34.216670","-103.933330","(34.21667, -103.93333)"
"San Juan 001","L5","1229","Found","2001","-25.575000","-69.795000","(-25.575, -69.795)"
"Sevaruyo","H5","12.37","Found","2001","-19.367750","-66.967870","(-19.36775, -66.96787)"
"Shalim 003","H5","10350","Found","2001","18.182330","55.501830","(18.18233, 55.50183)"
"Shalim 004","H5","10350","Found","2001","18.182330","55.501830","(18.18233, 55.50183)"
"Shişr 001","L6","936.8","Found","2001","18.508000","53.987330","(18.508, 53.98733)"
"Shişr 002","H5","88.6","Found","2001","18.587500","53.914170","(18.5875, 53.91417)"
"Shişr 004","H5","325.7","Found","2001","18.584330","53.913670","(18.58433, 53.91367)"
"Shişr 005","H6","445.6","Found","2001","18.466170","53.834170","(18.46617, 53.83417)"
"Shişr 007","Ureilite","9024","Found","2001","18.292500","53.567500","(18.2925, 53.5675)"
"Shişr 009","H4","185","Found","2001","18.563330","53.926670","(18.56333, 53.92667)"
"Shişr 010","L5","17604","Found","2001","18.550000","53.970000","(18.55, 53.97)"
"Shişr 011","L4","478","Found","2001","18.558330","53.913330","(18.55833, 53.91333)"
"Shişr 015","L5","3409.3","Found","2001","18.549080","53.922900","(18.54908, 53.9229)"
"Shişr 016","H5","84.48","Found","2001","18.438400","53.968920","(18.4384, 53.96892)"
"Shişr 017","H4","12.83","Found","2001","18.423220","53.609050","(18.42322, 53.60905)"
"Shişr 018","L6","116.54","Found","2001","18.537330","53.933120","(18.53733, 53.93312)"
"Shişr 019","H4","1332.73","Found","2001","18.547500","53.893500","(18.5475, 53.8935)"
"Shişr 020","H4-6","2200.7199999999998","Found","2001","18.559270","53.891550","(18.55927, 53.89155)"
"Shişr 021","H4-6","135.22999999999999","Found","2001","18.604530","53.887570","(18.60453, 53.88757)"
"Shişr 106","LL~5","379.59","Found","2001","18.191520","53.812900","(18.19152, 53.8129)"
"Shişr 107","L~6","106.61","Found","2001","18.190280","53.808280","(18.19028, 53.80828)"
"Shişr 108","L~5","35.409999999999997","Found","2001","18.192320","53.803680","(18.19232, 53.80368)"
"Shişr 109","L~6","114.04","Found","2001","18.654150","53.928470","(18.65415, 53.92847)"
"Shişr 110","H~4","853","Found","2001","18.188980","53.804850","(18.18898, 53.80485)"
"Shişr 111","H~5","762.7","Found","2001","18.652130","53.927150","(18.65213, 53.92715)"
"Southampton","Pallasite","3580","Found","2001","44.506420","-81.372170","(44.50642, -81.37217)"
"Stewart Valley 001","H6","75.599999999999994","Found","2001","36.205800","-116.170420","(36.2058, -116.17042)"
"Stewart Valley 002","L6","28.9","Found","2001","36.207580","-116.169180","(36.20758, -116.16918)"
"Stewart Valley 003","H4","6.8","Found","2001","36.211530","-116.167850","(36.21153, -116.16785)"
"Stewart Valley 004","L6","58.9","Found","2001","36.255470","-116.185520","(36.25547, -116.18552)"
"Stewart Valley 005","L6","62","Found","2001","36.229070","-116.179350","(36.22907, -116.17935)"
"Stewart Valley 006","H4","20.100000000000001","Found","2001","36.237280","-116.172200","(36.23728, -116.1722)"
"Stewart Valley 007","H4","8.6999999999999993","Found","2001","36.237220","-116.172420","(36.23722, -116.17242)"
"Stewart Valley 008","H6","4.2","Found","2001","36.237430","-116.172230","(36.23743, -116.17223)"
"Superior Valley 003","H6","65.599999999999994","Found","2001","35.247420","-117.099900","(35.24742, -117.0999)"
"Superior Valley 004","L6","15.3","Found","2001","35.235330","-117.100500","(35.23533, -117.1005)"
"Superior Valley 005","H6","32.92","Found","2001","35.238000","-117.036500","(35.238, -117.0365)"
"Superior Valley 006","H6","78.5","Found","2001","35.238830","-117.026670","(35.23883, -117.02667)"
"Superior Valley 007","L6","67.209999999999994","Found","2001","35.238330","-117.032830","(35.23833, -117.03283)"
"Superior Valley 008","L6","77.44","Found","2001","35.236000","-117.044000","(35.236, -117.044)"
"Superior Valley 009","L6","116.42","Found","2001","35.235830","-117.044000","(35.23583, -117.044)"
"Superior Valley 010","L4","26.26","Found","2001","35.236330","-117.043170","(35.23633, -117.04317)"
"Superior Valley 011","H6","2.52","Found","2001","35.236170","-117.043000","(35.23617, -117.043)"
"Tassédet 001","H5","560","Found","2001","18.068330","6.668330","(18.06833, 6.66833)"
"Tassédet 002","H5","9.4","Found","2001","18.237000","6.519830","(18.237, 6.51983)"
"Tassédet 003","H5","12.5","Found","2001","18.300330","6.506830","(18.30033, 6.50683)"
"Tiffa 007","H5","9250","Found","2001","20.201170","11.587000","(20.20117, 11.587)"
"Tiffa 008","CO3","1149","Found","2001","20.358330","11.850000","(20.35833, 11.85)"
"Tule Valley","L6","17.690000000000001","Found","2001","38.998610","-113.381670","(38.99861, -113.38167)"
"Tungsten Mountain 002","H6","11.3","Found","2001","39.673570","-117.604320","(39.67357, -117.60432)"
"Tungsten Mountain 003","H4","7.8","Found","2001","39.684490","-117.620720","(39.68449, -117.62072)"
"Tungsten Mountain 004","H6","8.1","Found","2001","39.684440","-117.620220","(39.68444, -117.62022)"
"Tungsten Mountain 005","L6","4.7","Found","2001","39.684400","-117.620070","(39.6844, -117.62007)"
"Tungsten Mountain 006","L6","8.8000000000000007","Found","2001","39.684360","-117.620180","(39.68436, -117.62018)"
"Tungsten Mountain 007","H5","44","Found","2001","39.685180","-117.621050","(39.68518, -117.62105)"
"Tungsten Mountain 008","H5","7","Found","2001","39.680720","-117.627780","(39.68072, -117.62778)"
"Tungsten Mountain 009","H4","31","Found","2001","39.680350","-117.629180","(39.68035, -117.62918)"
"Tungsten Mountain 010","H5","13.4","Found","2001","39.684320","-117.620520","(39.68432, -117.62052)"
"Umm as Samim 001","H5","1847","Found","2001","21.318330","56.416670","(21.31833, 56.41667)"
"Umm as Samim 002","H5","1048","Found","2001","21.323330","56.421670","(21.32333, 56.42167)"
"Umm as Samim 003","H3.7","991","Found","2001","21.320000","56.416670","(21.32, 56.41667)"
"Verkhnyi Saltov","Iron, IIIAB","9530","Found","2001","50.111120","36.800100","(50.11112, 36.8001)"
"Willcox Playa 002","L6","12","Found","2001","32.181670","-109.789500","(32.18167, -109.7895)"
"Adrar Madet 002","LL3","2200","Found","2002","18.610420","10.494100","(18.61042, 10.4941)"
"Adrar Yaouelt","H5","2730","Found","2002","17.679870","10.035030","(17.67987, 10.03503)"
"Al Huqf 003","L4","115.42","Found","2002","19.506950","57.119520","(19.50695, 57.11952)"
"Al Huqf 004","L5","260.22000000000003","Found","2002","19.544820","57.098070","(19.54482, 57.09807)"
"Al Huqf 005","L6","763.29","Found","2002","19.840570","57.008480","(19.84057, 57.00848)"
"Al Huqf 006","L6","1861.21","Found","2002","19.840670","57.008420","(19.84067, 57.00842)"
"Al Huqf 007","L5","1042.7","Found","2002","19.841280","57.009530","(19.84128, 57.00953)"
"Al Huqf 008","L6","1074.3","Found","2002","19.842030","57.007470","(19.84203, 57.00747)"
"Al Huqf 009","H4","39.83","Found","2002","19.842300","57.000130","(19.8423, 57.00013)"
"Al Huqf 010","L6","41539.300000000003","Found","2002","19.867850","57.002800","(19.86785, 57.0028)"
"Al Huqf 011","L6","8056","Found","2002","19.866070","57.003200","(19.86607, 57.0032)"
"Al Huqf 050","H4","1066.2","Found","2002","19.603080","57.033320","(19.60308, 57.03332)"
"Al Huqf 064","H4","12834","Found","2002","19.404120","57.274970","(19.40412, 57.27497)"
"Alby sur Chéran","Eucrite-mmict","252","Fell","2002","45.821330","6.015330","(45.82133, 6.01533)"
"Arlit","H5","20.100000000000001","Found","2002","18.673000","7.342250","(18.673, 7.34225)"
"Assamakka","Iron, IVA-an","4400","Found","2002","19.266670","5.916670","(19.26667, 5.91667)"
"Aybut 001","H6","442.26","Found","2002","17.757930","53.990320","(17.75793, 53.99032)"
"Baruun Urt","H5","25.9","Found","2002","46.700000","113.283330","(46.7, 113.28333)"
"Bensour","LL6","45000","Fell","2002","30.000000","-7.000000","(30.0, -7.0)"
"Bernic Lake","Iron, IAB-MG","9162","Found","2002","50.438450","-95.529370","(50.43845, -95.52937)"
"Bhawad","LL6","678","Fell","2002","26.508330","73.115280","(26.50833, 73.11528)"
"Blanca Estela","Iron, IAB complex","15600","Found","2002","-25.000000","-69.500000","(-25.0, -69.5)"
"Bluebird","L6","3650","Found","2002","35.867500","-114.191670","(35.8675, -114.19167)"
"Bunker Hill","L6","28000","Found","2002","38.848330","-98.723830","(38.84833, -98.72383)"
"Cerro La Tiza","H4","3740","Found","2002","-14.533210","-75.775110","(-14.53321, -75.77511)"
"Coyote Dry Lake 160","H5","76.88","Found","2002","35.061520","-116.762950","(35.06152, -116.76295)"
"Coyote Dry Lake 162","H5","9.8699999999999992","Found","2002","35.078020","-116.767770","(35.07802, -116.76777)"
"Coyote Dry Lake 163","H5","16.66","Found","2002","35.070000","-116.770000","(35.07, -116.77)"
"Coyote Dry Lake 164","H5","43","Found","2002","35.058350","-116.774030","(35.05835, -116.77403)"
"Coyote Dry Lake 165","L6","42.57","Found","2002","35.068880","-116.761970","(35.06888, -116.76197)"
"Coyote Dry Lake 175","H6","36.35","Found","2002","35.054750","-116.754320","(35.05475, -116.75432)"
"Cuddeback Dry Lake 012","H5","0.72","Found","2002","35.312170","-117.453000","(35.31217, -117.453)"
"Dhofar 309","Lunar (anorth)","81.3","Found","2002","19.326670","54.788330","(19.32667, 54.78833)"
"Dhofar 310","Lunar (anorth)","10.8","Found","2002","19.328330","54.785000","(19.32833, 54.785)"
"Dougherty","L6","1113","Found","2002","33.979170","-101.200000","(33.97917, -101.2)"
"Dutch Flat","Iron, IIAB","48.8","Found","2002","34.483330","-113.916670","(34.48333, -113.91667)"
"El Atchane 010","L3","30.5","Found","2002","29.818350","4.382280","(29.81835, 4.38228)"
"El Atchane 011","H5","2886.4","Found","2002","30.019650","4.555620","(30.01965, 4.55562)"
"El Atchane 012","EL6","331.2","Found","2002","29.126600","4.717730","(29.1266, 4.71773)"
"El Atchane 013","H5","720","Found","2002","29.975000","4.666670","(29.975, 4.66667)"
"Essex","H5","5000","Found","2002","34.611670","-115.033330","(34.61167, -115.03333)"
"Fountain Hills","CBa","60","Found","2002","33.610000","-111.720000","(33.61, -111.72)"
"Franconia","H5","100000","Found","2002","34.716370","-114.221970","(34.71637, -114.22197)"
"Gao-Guenie (b)","CR","344","Found","2002","11.650000","-2.183330","(11.65, -2.18333)"
"Gourara","H6","1272","Found","2002","29.758830","1.884670","(29.75883, 1.88467)"
"Great Sand Sea 021","L5","1416","Found","2002","28.105670","25.540170","(28.10567, 25.54017)"
"Grove Mountains 020001","L4","3.37","Found","2002","-73.097220","75.175000","(-73.09722, 75.175)"
"Grove Mountains 020002","LL5","4.8899999999999997","Found","2002","-73.096670","75.175000","(-73.09667, 75.175)"
"Grove Mountains 020003","LL5","4.76","Found","2002","-73.104170","75.179440","(-73.10417, 75.17944)"
"Grove Mountains 020004","H4","2.2400000000000002","Found","2002","-73.098060","75.178330","(-73.09806, 75.17833)"
"Grove Mountains 020005","CM2","0.4","Found","2002","-73.097500","75.204720","(-73.0975, 75.20472)"
"Grove Mountains 020006","L3","1.67","Found","2002","-73.096390","75.202500","(-73.09639, 75.2025)"
"Grove Mountains 020007","H4","25.94","Found","2002","-73.089720","75.189440","(-73.08972, 75.18944)"
"Hezma","L5/6","62","Found","2002","33.250000","10.466670","(33.25, 10.46667)"
"Issa","H5","14.3","Found","2002","53.867500","44.859500","(53.8675, 44.8595)"
"Kilabo","LL6","19000","Fell","2002","12.766670","9.800000","(12.76667, 9.8)"
"LaPaz Icefield 02204","L5","1313.7","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02205","Lunar (basalt)","1226.3","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02206","CV3","1284.5999999999999","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02207","LL5","2920.4","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02209","LL5","1563.1","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02210","LL5","2237.6","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02212","LL5","1456","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02213","LL5","592.6","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02214","LL5","745.1","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02215","LL5","484.1","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02216","Diogenite","612.6","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02217","LL5","653.4","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02218","H4","473.7","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02219","LL5","540.5","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02220","LL5","154.30000000000001","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02221","LL5","184.2","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02222","LL5","450.5","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02223","LL5","138.80000000000001","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02224","Lunar (basalt)","252.5","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02225","EH-imp melt","313.5","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02226","Lunar (basalt)","244.1","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02227","LL5","308.5","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02228","CV3","335.8","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02229","LL5","252.4","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
"LaPaz Icefield 02230","LL6","218.7","Found","2002","-86.366670","-70.000000","(-86.36667, -70.0)"
